,k_glycerol_to_g3p,k_g3p_to_lpa,k_lpa_to_pa,k_pa_to_dag,k_dag_to_tag,k_choline_ph,k_choline_cdp,k_ea_ph,k_ea_cdp,k_pe_syn,k_pc_syn,k_pc_to_ps,k_pe_to_ps,k_ps_to_pe,k_pe_to_pc,k_pc_to_lpc,k_lpc_to_g3pc,k_g3pc_to_g3p,k_pe_to_lpe,k_lpe_to_g3pe,k_g3pe_to_g3p,k_dag_to_mag,k_mag_to_dag,k_tag_to_dag,k_mag_to_gly,k_serine_syn,k_gly_syn,k_fa_influx,k_serine_deg,k_pc_trans,k_fa_deg,k_gly_deg,k_choline_deph,k_ea_deph,k_gly_deph,k_choline_syn,k_choline_deg,k_choline_cdp_back,k_ea_cdp_back,k_ea_deg,preeq_switch,k_fa_ul_influx,k_fa_1_influx,k_fa_2_influx,k_fa_3_influx,k_fa_4_influx,k_fa_5_influx
185,0.011796332058580631,0.019760487101745695,0.028818358983543346,0.05368884615748573,0.04674228612083127,0.05679817746098397,0.08898455819838516,0.12077056190099109,0.10853340276160015,0.103274894066829,0.11228940113525983,0.15779311192280246,0.14482506612818186,0.16128306942969153,0.1562498103900525,0.1617137614935804,0.1925250050332562,0.15714399549284017,0.14870965712700124,0.14410070481559423,0.2861179580877982,0.2226365271559897,0.20074825603015733,0.2934849666948008,0.19728017288137073,0.2905443016744603,0.21795098035799593,0.37329184692048306,0.4106699963542871,0.3593466902701651,0.2582804531115793,0.32798735400379125,0.25721116788218346,0.3274871137148058,0.5560797921399385,0.37667121791292135,0.4006033437331652,0.28537536133763763,0.4961550350180828,0.3748087197471125,0.8482820944609296,0.012297347398161048,0.009037260943310711,0.011119557569527079,0.008031104928779535,0.009525869109525785,0.009879623857329338
186,0.010590540199312118,0.0172592002141706,0.02826257040259045,0.04151649608404184,0.03225749570692695,0.06832414947314483,0.07684911898265674,0.07989550914402163,0.09940412515235467,0.08806924129521788,0.10666601874396028,0.15494662307292825,0.2200285431511929,0.18618882764903397,0.12459799593794939,0.15527741247309187,0.16477788390655865,0.23570036720646168,0.28160017128242937,0.2456871271523966,0.28273761684106763,0.16814494351018336,0.22701171303642878,0.3007514313013608,0.35231983666877487,0.20488150133690755,0.26591830887308154,0.25453279957537794,0.3429302104111601,0.34284652387008085,0.2745460035241099,0.37204532569981374,0.2777750652135469,0.3557490106331782,0.3480226349126904,0.34311498805343515,0.32371221857907373,0.43681318790927814,0.34593726957083243,0.4088874216386145,0.9209655475727254,0.009878674611645618,0.012182080223865627,0.009253104975267452,0.008226262548952345,0.008534753854178562,0.01081049821454828
187,0.00982362801001087,0.023509236861440817,0.01866648292838895,0.045418479301013163,0.05823750912404317,0.09538098164312482,0.07960402517996874,0.18271726487682305,0.08218004180551362,0.06434267517359275,0.17491052903643686,0.1287085548171809,0.19319783224535741,0.17123565797762932,0.14376352541535722,0.10091604946997067,0.13986720906432715,0.152338650627086,0.1672051371618904,0.21756503240458108,0.25743582500365997,0.14283326565364898,0.2694145573061658,0.2076199002603535,0.2640161476254233,0.42859055227706394,0.21244032061095644,0.3084419118968195,0.2120494766039529,0.40467889066582885,0.3205977615940131,0.26218365384167697,0.2326098612984964,0.335172617596565,0.3716892630405096,0.3855382174030497,0.32997028907660103,0.3922241894154776,0.27815040364492954,0.5738553984833791,0.6705635105614492,0.009109610934939985,0.007704821868470235,0.005738641860550561,0.011975654814327318,0.010854653320542343,0.006191168956597656
188,0.009901853177132599,0.019003178218271275,0.0211234441729207,0.04159053992617678,0.045114889716606064,0.05591010855445769,0.06971023785030497,0.08303977342607922,0.07221118787578207,0.07671983731958602,0.10092320910374271,0.11071238218078602,0.11152434857611646,0.11592865860467012,0.14565578200182988,0.14475085066139348,0.13855559670466108,0.1556553322700769,0.1476164651729611,0.2444521320897981,0.1750282731946447,0.19705813141173642,0.18954741612476367,0.2071612060368195,0.2805795385861199,0.18125147322214982,0.22330313393054513,0.19517960479412616,0.24687533623067914,0.32331609420862684,0.25144874433295306,0.30626829398902555,0.36811889207297716,0.25067283325550854,0.29123619181648464,0.29622813311460483,0.37373391809783635,0.40831722745515625,0.4763054689154194,0.3849920774608514,0.9775271727687693,0.009183443463205035,0.007305602227156689,0.007472926305019182,0.011278000515894528,0.013076237958357767,0.007947751888448689
189,0.011659551126989512,0.02112052900912897,0.030709037149631694,0.024936872997497455,0.0466901290164445,0.06291169017590015,0.060243867031785886,0.09754002883504818,0.07012321715302337,0.0757531384487619,0.11486356563878825,0.13150594899195997,0.16322207109005785,0.14636543344321443,0.17334869876837877,0.13268990136819958,0.135080712288319,0.12473071327379433,0.208811391294115,0.18486852801722645,0.24126141992694894,0.2246976936477644,0.26119343157271735,0.2270541933691248,0.1884363572130787,0.30121632422579486,0.4238088345381923,0.2099589501352623,0.21470781149136317,0.42227186692661367,0.3323793041336823,0.42347355790538366,0.24793369822998418,0.36935401011424307,0.37298232272766596,0.53645780503427,0.34795430041603925,0.46537456079602574,0.5747117368094783,0.359110633443303,0.9078343321047757,0.01236934727104113,0.009795795196974605,0.008097564915369445,0.012159294839630885,0.019213066232012393,0.009439688711348043
190,0.012815636021752012,0.01618862974553005,0.04707627774516274,0.03768166287418508,0.04782770899332957,0.044257183394730934,0.05463401849406884,0.08951807718441888,0.09131505544260309,0.12575467867241377,0.08852286648102738,0.08384057977932206,0.10548614949655048,0.12871149909405988,0.13890286785545314,0.10238830848875928,0.19666561979088049,0.156531603119175,0.1211576486477333,0.1411012234039862,0.14516219375557224,0.2055255758597577,0.20250813483676322,0.1858763374558874,0.16494087651473288,0.2746419831399516,0.22681727544672206,0.2620432579363306,0.43630327786604617,0.4421949934567756,0.4889980448350327,0.30050220932889676,0.3020389293746315,0.28219078737593956,0.38542213253456925,0.49996160727901834,0.3486709361742684,0.3445245120762468,0.5192826302375918,0.5552150464433085,0.8433512596360573,0.012826014390481791,0.016906067737299517,0.009782577024751276,0.015773361531896634,0.01809592473247076,0.008597653984327915
191,0.011675314844713592,0.019354452757331105,0.03526229883076814,0.041738229306917535,0.058266629384157956,0.08421374577721662,0.07147012876669773,0.0501628947874535,0.0743194074861556,0.06662344490568263,0.09968927344588195,0.1035417659870887,0.10232862525939501,0.11052519693224498,0.18385919306937207,0.13222419517070852,0.12955079027656213,0.16379396133515328,0.20709497904863788,0.15770172448718922,0.1598599540873957,0.2575699094314413,0.18365395123705366,0.35936895513052836,0.20307783065574783,0.19178279747763533,0.40440252732959814,0.357139483674531,0.426711155961671,0.264549525716826,0.48280109287291134,0.44759575899037196,0.49772815682818355,0.1973917745303698,0.3567637253994681,0.2724229116557626,0.3814563646423919,0.2800448684628355,0.4647623275370419,0.4455143359443498,0.9597185097381163,0.010924369076286055,0.009888523608679249,0.009568155079452429,0.007327005569896733,0.011417811842708866,0.006780923480419847
192,0.010479513407347252,0.01283521553026675,0.04080181077681174,0.03924366558954152,0.05102639742069618,0.07463636939403621,0.047092410044115414,0.08090827283080848,0.10355777263011985,0.08861713980324532,0.07442679090686957,0.11170841078793571,0.12612054282565888,0.13175357088370973,0.18422013284228675,0.1791879157742028,0.15594743757737184,0.18879846733235028,0.2431576294082985,0.19805318039271852,0.21347857924087207,0.3603583199815893,0.3020102767313511,0.20810054729959693,0.23636460999086675,0.2736905622869989,0.3408954685097865,0.2919940749987472,0.33215596234042566,0.3698187615754485,0.34246457812294906,0.5891668933385392,0.3297833891552826,0.27479739280904686,0.5808643441050113,0.3854797172420064,0.3740407881335264,0.2696025885534697,0.456676229164502,0.42223760434701935,1.1718762674468635,0.013394404422382827,0.010648340112026845,0.009982827546937051,0.009819113500675488,0.007975749062249675,0.014406050235255343
193,0.009529999312846425,0.015651847219864377,0.024787661873995514,0.026609720261422356,0.047999246093776614,0.09517752891114745,0.051515958162696635,0.074827862080063,0.04641006517894818,0.11600675657358464,0.10149852814457111,0.09143560790956463,0.09923208744049845,0.20259454660387355,0.11424055581214915,0.14566521648229092,0.24832075595286224,0.22464799614972678,0.15066927498571053,0.17436033347622537,0.2400140331377537,0.1916127323287311,0.2152555324575656,0.2561597062750619,0.3055122805044077,0.29948765350838114,0.32364733305901083,0.3983457933807673,0.19053904867572535,0.24940395899030798,0.34624359668858895,0.3358845081617679,0.34699339569746374,0.4760129694587861,0.3377906097392624,0.2665935426328427,0.449781365155851,0.41279589256767135,0.5240608341653344,0.341845154266206,0.9935865100053082,0.015436807630700346,0.010345668589293802,0.010976778257943557,0.011761928894400357,0.010943349779212625,0.008784442757172961
194,0.013040873637802718,0.023304580264951698,0.0262419472499581,0.040288356934811934,0.053933536725164336,0.07080243069018417,0.08688697396390987,0.07916907471071402,0.09080044231909225,0.0772757649289801,0.12270387031950808,0.18850135569962,0.07119076466813071,0.1683422430267658,0.134362680801159,0.16178960787257565,0.13950202526297978,0.21704979834038043,0.16978726562209911,0.27377610792305895,0.2656026349204965,0.2702790406653371,0.25599538529044036,0.1881634112735194,0.40086867773629015,0.22296029693253136,0.2817106359363276,0.44385872372276675,0.30037204528408445,0.3156688697316879,0.2625716098219091,0.3244797007937211,0.3925126672452216,0.4105255308294487,0.3639878317925426,0.29479135413380475,0.30021073330566667,0.25667711712569913,0.5416764127324334,0.37505244974272844,0.6706297851638603,0.006197877618105028,0.009735294210830284,0.008812953402234973,0.010772438697368995,0.012152650202303487,0.013689836699690957
195,0.009206525410717885,0.026719356423418317,0.03400291783931361,0.0484110522458218,0.05796703345459923,0.05790876937694038,0.04895713009217607,0.0849999030005869,0.10841271844561162,0.15223554254552077,0.10671764844348092,0.07769113945765435,0.17096038714027145,0.1308698695766563,0.15847855846018233,0.2187418317170937,0.1442716351647045,0.17757687067827846,0.2018771032377404,0.1669631716919419,0.18363130456935556,0.2402031433598935,0.18774097101128684,0.2279269844372544,0.2270006666603134,0.33233117636585335,0.3271183486509732,0.30476535906514085,0.20073208453844463,0.23047262428460455,0.3613560588671521,0.3505706434348876,0.31945957174370654,0.5364087031221464,0.3554130562338663,0.42898275913974204,0.2941395943756305,0.4153939068093632,0.32341924055183274,0.29214993000628586,0.5671660079530234,0.007377611542607526,0.0074802279925795636,0.009361187564516153,0.007857739871802535,0.006133601630185396,0.012133380095390016
196,0.011529294942749051,0.020301295121587015,0.032183188239844486,0.03915758887269013,0.0325280035189505,0.04404831198025055,0.07666320779765287,0.04883010217044367,0.09759579965981707,0.16160753242012774,0.15050890407153353,0.09496456357055143,0.11178764742455478,0.15618667485912083,0.12734185026760383,0.17189396607459842,0.15615268572387192,0.16506751983117246,0.22725033895645302,0.17564783739349363,0.3796559907691993,0.23285101245498324,0.284280943143146,0.15974591899893045,0.2707577115996857,0.34344061386068503,0.24869461403770424,0.2696662961078432,0.23667583276407855,0.28660891235769753,0.28846746686433855,0.3327689817840079,0.22914752657804235,0.25798330062978986,0.2124239371648499,0.4676275169989233,0.3582083464575357,0.22841029137896224,0.26169658675575475,0.47449030155537913,0.719262629409488,0.008294023229291809,0.010107769375870724,0.007462013221744131,0.008862874542958315,0.012943100675129887,0.009977134026111426
197,0.009054733607775776,0.023776279197121622,0.028127291414660582,0.03373089222346656,0.03688079643228645,0.04693368951139538,0.08237232771437267,0.10504979337820712,0.07324837349762177,0.08980720800108248,0.1388087663028933,0.19294275208196726,0.07658913646165492,0.15021538283441843,0.20993570771853645,0.17594805184242102,0.19235920224548902,0.1568967848660492,0.20631630982616414,0.17663947311778982,0.21552824066115775,0.26422109476565686,0.2830165192568599,0.198447479923728,0.21903239404331293,0.5369114121792494,0.323387047760669,0.30245498409833127,0.2805224478130637,0.22539630708961014,0.39705491628008305,0.5059818517724263,0.23786552876402892,0.4354532019837131,0.3634881135093301,0.32746704407534966,0.33096707017299193,0.31919584473856205,0.33942208586946077,0.32815497932561255,0.8795720630251572,0.01097803401837652,0.011796215990943841,0.013783996618117557,0.00831520158786529,0.0070940617745840545,0.008150944186261689
198,0.012068033344266944,0.021223250855216227,0.027651326070212773,0.044088285724569555,0.03931946454546256,0.05804339556015365,0.052239884205692644,0.07065465002348192,0.10124976888542309,0.09117999283436061,0.11300162617058492,0.14562205265186848,0.13814325946007297,0.18471931792675064,0.16204811803832697,0.1131839027150607,0.2369444707627646,0.1264413134936957,0.20378383443533812,0.21084490534470043,0.26957514077031264,0.21247313193204415,0.19161853495681289,0.17862808696687946,0.20306617907179678,0.28558201473153216,0.2819083500283033,0.1743027593358638,0.28120481582884327,0.26329317766598775,0.18449066876977407,0.2525247026167447,0.3121796996496457,0.31389136511906035,0.4801307489520729,0.5198975662812185,0.43293234214976883,0.2579222488607851,0.40767022709047873,0.319985609542221,1.241749009464814,0.008494626917603408,0.013427994220811949,0.010944255184978982,0.011871891344577645,0.010759018982273846,0.007303069880239272
199,0.011476815640637943,0.019111301965510367,0.025975860316920223,0.04070446528202751,0.05910509408142608,0.05638331051175084,0.06768652821108806,0.061994887552603475,0.10025111135071957,0.10074839835334452,0.10255405793532175,0.10335710587882674,0.14033925225951868,0.14684359765449295,0.09943886298888915,0.1488553402087065,0.16666547273996726,0.1687256786689282,0.20187238190861928,0.2013043779326954,0.15031488969527643,0.25468133227347867,0.19166078630460057,0.1543154343379347,0.3151661435077628,0.19474894741524912,0.35150291425418695,0.2518975686223908,0.28808608671740066,0.2340063540441842,0.368169754734354,0.2421332718703187,0.4236460058389591,0.3710212591641368,0.331890760628947,0.2645649356668606,0.2639262860454994,0.28626630416704524,0.5749591597219486,0.4529267454474321,1.1953408291158667,0.01225412263796704,0.012324015520319757,0.011063612240673874,0.012682135906659604,0.009537233243052777,0.014089648570473123
200,0.01234766931921336,0.024710758895625254,0.0278348253868018,0.03947128512281414,0.03738078101236645,0.0452971456473358,0.05560570753603768,0.06290819106254722,0.08148372047411648,0.12375639737111704,0.07783899324983441,0.1013667615758001,0.12872492116354575,0.18149638306797267,0.21470704989848954,0.17091150821758158,0.1910820484157533,0.22098209531456797,0.19607374494050178,0.3344823726852726,0.22027744952646638,0.22296473145701937,0.2510253674040026,0.16753172112582254,0.4150657930993842,0.21407587694971544,0.2762437533826382,0.2630080360532826,0.2892924326659682,0.30540022847278525,0.3409454758830216,0.3507294564535302,0.24398209393410722,0.3990313302933976,0.37918724203932885,0.4474505501166933,0.5193758925348696,0.2640413789950173,0.3317661273493396,0.42380935592545393,1.452953515680331,0.01175338330339106,0.011929108690740025,0.011383402371584425,0.0071530282840727944,0.011626219033240631,0.00961186926868326
201,0.01656463386108794,0.021005654935795877,0.027662486805762925,0.0380345873436398,0.061649699670574175,0.08202414489804331,0.06289505764251323,0.1135920031731696,0.11390158521648108,0.11445688931108565,0.11279220169427617,0.10006987319674762,0.10013477869167088,0.12397264307854856,0.187253454999045,0.12374999989539626,0.1680794800480787,0.13827408554354043,0.14695477192932216,0.19907996549838156,0.18984676417275964,0.18845077755636228,0.2785036261244129,0.2212254285187488,0.17501408603865526,0.2754882756906987,0.32273303504497636,0.18359863556124958,0.2831772234713245,0.2375671034333935,0.37007857683529255,0.3578413492494634,0.33873607794401966,0.2400706130058194,0.24851427892030872,0.3383036020792129,0.486620769319016,0.5936872026122919,0.6650027532723378,0.3357090137453723,1.5127521280258238,0.011749474162852745,0.009752841038061878,0.010623157598941056,0.011195181526068253,0.009470382430800239,0.009234926186059709
202,0.009717679396665837,0.01992832903173518,0.025352158729157852,0.048755590471955844,0.03788959779538126,0.04736813223791133,0.10358224472698943,0.11347460102459017,0.09447409776507662,0.1136878471238101,0.07906263664155236,0.13823047271185573,0.14044751484545318,0.11463833189531776,0.1923207384236019,0.11836074811081786,0.14329787594842114,0.27099037906767415,0.18508523183811362,0.14651753690444363,0.20308481369827733,0.2479924578090143,0.18391996119158918,0.17316105163582976,0.34628585234281406,0.18175430425847022,0.3161377864919021,0.3512184772234458,0.3320932220795818,0.3087458384075939,0.3192969539680292,0.35264871400986664,0.37631867649394923,0.23987130186608938,0.2754995410470087,0.6065055926040214,0.4577135168054955,0.28424559636950636,0.5492395591929405,0.3599220573398027,1.344713017372227,0.008462006444122587,0.010346574848871384,0.00969358182269861,0.012721776222267708,0.012784008163807052,0.008342357738667053
203,0.011787182369943392,0.017438075055418334,0.025927305048975353,0.031191615919524778,0.05413265549745674,0.047844939448224856,0.08747184782107749,0.06411608484614958,0.1022888295389134,0.10586410073614401,0.15591050505877518,0.12143702358531966,0.1489125826303643,0.09901322647728146,0.15085365250113933,0.14022460424420913,0.13277714120104425,0.26822003664637606,0.1777665467267567,0.35928874246437675,0.21711547248890173,0.28623995587900897,0.25411903934908175,0.16121233215590194,0.24490692838743852,0.18883893661665357,0.18598211063287645,0.2571069235123961,0.28563938742550316,0.35687813448446937,0.43850355233050703,0.40325946687085684,0.4605538252536861,0.46315909963752766,0.38800467119372956,0.4905497095878332,0.33335374926457617,0.5631331447821941,0.5466129042737592,0.5572226401516981,0.935301515344658,0.01438906636743882,0.008170839328584574,0.0077117547407935605,0.008968961061378662,0.01135508640870107,0.00792694545318009
204,0.007474298555086791,0.024166075376747538,0.025285100976461132,0.05335860882798479,0.035747202111291856,0.06704583213136668,0.07159610536575983,0.06303751614654104,0.07143397032629613,0.08357683838882957,0.1247401771644942,0.1453563798960166,0.10482885548190492,0.13322327431465672,0.12973055163305663,0.14853521985709156,0.20444357416619335,0.15788873321173208,0.193855504455753,0.19995589871853373,0.21306260073503702,0.23501299266564932,0.24233878703104586,0.2413036634063844,0.262788911073916,0.28014555997558604,0.2777833661530885,0.43466838639526706,0.19684982787044925,0.24915585701136866,0.35628443728071335,0.33666236470518046,0.25306988784921464,0.30510246619449977,0.5945743970099799,0.39512526964079886,0.42726199992439934,0.3176519166951424,0.4341816051823982,0.4210057005490841,0.8163642518503339,0.009051743123173509,0.013055958126793174,0.009084220380873746,0.00945072521270533,0.010913038589840073,0.013436605099023776
205,0.013436796345433889,0.02383000046213176,0.019867366944282677,0.04427310733354284,0.056219498526300926,0.0666666715928719,0.07898972417001009,0.06266324874036744,0.08580628049145712,0.1319049140043187,0.13170632243871322,0.1133035187008257,0.14727764076999497,0.09374065776686967,0.1450286133818575,0.1985916154406037,0.2214166723190332,0.1674246470996473,0.20149300305073103,0.20455997960744524,0.19404005889164433,0.44024668534321454,0.26545546804662007,0.18596722002924,0.20543171847181815,0.2288485440024637,0.24520915027922605,0.16485751096531712,0.3993919677186454,0.24462017035524494,0.3474383264333858,0.22218771593806702,0.3073268330290885,0.28452733243445416,0.3439162523584848,0.360907601938832,0.4075633447973299,0.33291851318753907,0.43290937304112276,0.2889371316065951,1.132546449388536,0.00903083708616153,0.01065946857382058,0.008096306869441655,0.006506431683176448,0.01000617203906211,0.011010656735736138
206,0.00715994332733431,0.024372747914415044,0.04559809841633551,0.033596640334213654,0.05787983575573172,0.05314052810432924,0.1186255897755036,0.10961825307647609,0.07705049945758677,0.08602491444199792,0.07928213067057704,0.12067123838030416,0.1555302378352692,0.21244516381350056,0.1641402553510463,0.12842980850475594,0.14158064229731293,0.21553513099364488,0.31796589245613033,0.20417202083001898,0.22749994384558517,0.19857493133866624,0.17244946397607064,0.3524876869841939,0.2371353742383797,0.2466900508596664,0.2826124259548462,0.286017132601231,0.30541001795712674,0.2887089804007158,0.36547106226246256,0.3891501139044174,0.19149240177578514,0.3462334495962926,0.46554505785229544,0.3781291158079184,0.8033206493527971,0.2754605124037491,0.3451475599774113,0.39671498331919974,1.1781471296391275,0.009439414710331278,0.008492230115235536,0.01213847936894761,0.009426465257605989,0.008245897347376234,0.013795900997396747
207,0.007817918102125069,0.016014148565796842,0.031120192825674967,0.04357101806161665,0.05546254669874117,0.06278138614848296,0.05703971134771901,0.08169784861385442,0.07142121893796756,0.0838260153563242,0.06920237608051688,0.15662728169360327,0.1594071061334604,0.14874497898931638,0.14616685587982053,0.15538720431232494,0.15131012356721005,0.12194478069272885,0.22630786023524013,0.1510377270909201,0.19497561582720863,0.15939959815357532,0.2823823304556961,0.1979956972177913,0.27582146284106546,0.21849152020955773,0.36065131090454056,0.31803366606586797,0.31037750419524374,0.25719281150672035,0.33079209629265827,0.32563177182448744,0.4150800005045648,0.3108580906561613,0.36035499882086797,0.3366922469696709,0.2583179254363449,0.326949198072127,0.38226945272058926,0.2937363873908,0.8473767577770015,0.014125719613852568,0.012419373713484314,0.012484299475529063,0.008186861041638856,0.007469194702922465,0.01414215345190183
208,0.011529567140235803,0.018865591786616745,0.026629572071859967,0.04211042124195038,0.050357871857902414,0.044970112913193826,0.06583849838376388,0.07923956364878638,0.08477829821943242,0.0812355473757887,0.13887042086416296,0.09354496927517085,0.10221017768839505,0.13651057972135222,0.20291930631104216,0.1965418075978864,0.19726024224862754,0.15442408018189646,0.1947627548317598,0.2535073774996616,0.1680954860485604,0.2249942731483565,0.20482153653337648,0.325949050705895,0.22146608758376857,0.3296272957265585,0.3102493229236589,0.2213172169656789,0.30726952066173563,0.23515570766589958,0.3096553743025254,0.2565289573856075,0.30098440431162193,0.40736899481205807,0.36477970561668144,0.48301074111730635,0.27445724131936644,0.3013608926056954,0.35421444374610495,0.43320255091359955,0.7570453002225512,0.017406252474765148,0.012169573908756781,0.01190309078111446,0.01259715854072622,0.008226307113813775,0.01320529480998899
209,0.011776915932384115,0.017884092314136135,0.028837157367260075,0.031430860650781,0.032811355695827805,0.046113268229115344,0.0765346913134212,0.08458693856111932,0.12160609329080287,0.1253922810720038,0.10913342275465772,0.11231575737324573,0.12569172670139794,0.17015961069651506,0.19440168037676225,0.1789739219515631,0.16590727493068463,0.20234564263327962,0.14411884379561019,0.15800397005516928,0.18337535868983623,0.26682377663897455,0.22542894472839423,0.1584382211515503,0.3195084871300498,0.27276111525052343,0.38144245812056493,0.27030866636336626,0.30108876072959057,0.33620754615943704,0.2814902075858349,0.4226968538244014,0.3753278318088495,0.35861479301738464,0.35157131860779245,0.34866750087032494,0.28492306266516415,0.6551865086903347,0.304030138329268,0.4252220459340136,0.7232246894112148,0.009133146473576869,0.009083111560225145,0.01076886008350845,0.00804705273467549,0.013767188459631145,0.011205490302713846
210,0.011034048108845855,0.017573440527057088,0.024312708334158616,0.06186535610937367,0.070491089348196,0.07312844226620163,0.08651106346671965,0.08520251462833653,0.11227685808710862,0.11357949063078668,0.09259115312251207,0.12470931265297627,0.11986496170477545,0.21529286542333123,0.12047173472395062,0.1291834930840299,0.15578936682225406,0.16718872634483364,0.21259470211063788,0.20729269856487437,0.16724554479494444,0.16430817308926673,0.2926422715806495,0.22529283803371977,0.2238814062800528,0.3041946840498632,0.24037759108857587,0.3821339289886333,0.4052786868084603,0.3332057346233362,0.4134887537094591,0.3861671074003985,0.30211370312193814,0.21083159679196778,0.32775421163722906,0.27414152826168536,0.4140348284125703,0.36277515743399363,0.35506618493056624,0.3566237374648218,1.5809233829708498,0.010981873259176966,0.007714680074179996,0.01003178333486719,0.008559427295172463,0.010207719781828033,0.014880189256158987
211,0.011618274512629579,0.024244642674083525,0.021185308506558087,0.03426006392933009,0.04132601787968011,0.04446351676196022,0.0553655624677124,0.05265055395806535,0.08369475728449288,0.11427869720579746,0.06146419386826262,0.09313716855052,0.11256806379185422,0.19049822356486945,0.18026665759758742,0.208000723007817,0.11242319518450988,0.15828713968422847,0.16753332792595324,0.2648186178554309,0.1676742585203679,0.18925821257279007,0.31038800964156354,0.2455829708311303,0.22120449307822837,0.22139489045358668,0.17880212692958564,0.20432718751900816,0.2994960134148549,0.5621654095937866,0.1994452616317558,0.2902096404770506,0.3728605630839556,0.36638826757652415,0.2809440640458376,0.3470126153385814,0.27601703803720895,0.3858470044247608,0.3671226057036981,0.32545286672436274,0.8514586738817446,0.011471388022836176,0.013139702011038036,0.012933909683447466,0.008106474029510955,0.012118955515685578,0.009395572114723565
212,0.009752779228637815,0.02082138520039051,0.0331294256608029,0.038508246503662094,0.04198139814282727,0.056082818982635584,0.05292278392057402,0.08458049509690822,0.08261859903291309,0.12154903320671973,0.09561634095231893,0.12035156064754408,0.1819726312765975,0.13445832930606874,0.18646070980147994,0.196117070787149,0.13556923609340688,0.1613430490981739,0.18023246536240467,0.1921715822129421,0.23611115165071675,0.18695140483229664,0.2297932853929159,0.257239487815384,0.30438530966478844,0.19592568083523057,0.19703567177040796,0.4165393331440184,0.28577468533889694,0.21636210416079046,0.3249483094820121,0.3616272956213737,0.2626740238877613,0.2928657008868467,0.3207870432764479,0.4012075389481709,0.42378288395019736,0.3945779422915111,0.591095222862715,0.4223297126113329,1.2513474821858586,0.009269028723264131,0.009206416259982107,0.009821574575425816,0.010874400393262769,0.013195542627724615,0.010183516586814727
213,0.010994328708652072,0.015304348886697274,0.037584527027822764,0.054363830753360834,0.06090863956207324,0.04712005330231565,0.10603518280659309,0.074027054268347,0.06367724717402042,0.10613984988260229,0.14580186063972506,0.07256409366411143,0.14311204961617444,0.11297877688882946,0.14516917579665575,0.14215892323244095,0.17327601987386657,0.17300683366385927,0.19071047748743591,0.19304661734424136,0.16420625611002426,0.30200439469697404,0.2622320477038547,0.16141791722146892,0.46069328939622883,0.2762905599457505,0.32108989500046065,0.47595531702277283,0.3278002944487948,0.25349748403119066,0.3395898997018532,0.5182800079906625,0.4643594604159513,0.40577743841417946,0.23597038244355711,0.35239914158520574,0.32591615802229534,0.37734423691786784,0.45121804935688303,0.3711282749001938,0.843082950419324,0.013027305807803926,0.013940742585049319,0.01727304848942143,0.010297911125167656,0.00952949650690802,0.010831807288851261
214,0.007338093863136179,0.0189865927830863,0.03182203371058461,0.04298507685221882,0.05348748328018242,0.09390447710295748,0.0644729161228249,0.06606189914953017,0.09793988558133386,0.07949029843658122,0.1180360942230032,0.1758289327903107,0.1335933999778319,0.11065741654126662,0.12201309293520951,0.26270167450502213,0.17036204180955306,0.2077807375658448,0.2532680943248349,0.23100759844591362,0.2120288293521099,0.16190871876735607,0.24016205997753654,0.4081311120705618,0.20875427327901777,0.5055135259289465,0.25019221386367335,0.33296762366623367,0.2319903399911693,0.2257377858655559,0.34575600944626267,0.2723669711837856,0.30135455590439275,0.2938012362551568,0.428695345191164,0.2997841350932492,0.566439757635076,0.323467216155937,0.29347555075615755,0.28802273676048473,0.9559819275755953,0.011994602665161353,0.010619673896565212,0.008639071788659731,0.01055554878641933,0.015727398699251882,0.009735698733484392
215,0.013010550341449243,0.017216428921322868,0.03454913054663108,0.028090518277200605,0.03924380895456637,0.05894006997746683,0.07147260960928306,0.07264649518543803,0.07018730500579297,0.07865797121363186,0.1011363301321446,0.11899202047489363,0.1358839086687868,0.21707774714661768,0.08990496264823374,0.1819859702615561,0.11601509546252863,0.3037943789546539,0.19584647293919635,0.1889944799122212,0.20561686434460485,0.20942057463802405,0.13162718795557204,0.4032571021514112,0.26070653311551373,0.29760728370607414,0.24410449458132635,0.39526511371131456,0.29000186247971926,0.24908914991038125,0.25755691933271685,0.36704676853189727,0.47641055947654204,0.3017340332662412,0.29505629340796463,0.3280450753655935,0.3074746379190786,0.36170512651226217,0.3180960215608869,0.3460612604090704,0.7601748445108605,0.010541100664272905,0.00972466960916842,0.018748053806718217,0.009605972186352963,0.007558275698339107,0.014847325460809094
